name,categories,city,state,postalCode,latitude,longitude,region
McDonald's,Burger,Pflugerville,TX,78660,30.447701000000002,-97.639516,South
McDonald's,Burger,Dardanelle,AR,72834,35.219836,-93.163892,South
McDonald's,Burger,Dallas,TX,75224,32.704867,-96.82811,South
McDonald's,Burger,Mount Holly,NJ,8060,39.981863,-74.780123,Northeast
McDonald's,Burger,Sugarcreek,OH,44681,40.508373,-81.626913,Midwest
McDonald's,Burger,Sugarcreek,OH,44681,40.508373,-81.626913,Midwest
McDonald's,Burger,Fontana,CA,92335,34.069615999999996,-117.43521399999999,West
McDonald's,Burger,Machias,ME,4654,44.705356,-67.46301899999999,Northeast
McDonald's,Burger,Milwaukee,WI,53215,42.988094,-87.920018,Midwest
McDonald's,Burger,Plano,TX,75075,33.018994,-96.734134,South
McDonald's,Burger,Anchorage,AK,99504,61.229535,-149.742225,West
McDonald's,Burger,Bronx,NY,10467,40.881359,-73.882583,Northeast
McDonald's,Burger,Maineville,OH,45039,39.308904,-84.276957,Midwest
McDonald's,Burger,Eddyville,KY,42038,37.086838,-88.088922,South
McDonald's,Burger,Rockford,IL,61108,42.267573999999996,-88.979343,Midwest
McDonald's,Burger,Chillicothe,OH,45601,39.357347999999995,-82.9757,Midwest
McDonald's,Burger,Carnegie,PA,15106,40.38628,-80.09310500000001,Northeast
McDonald's,Burger,Carnegie,PA,15106,40.38628,-80.09310500000001,Northeast
McDonald's,Burger,Forest Hills,NY,11375,40.711249,-73.854415,Northeast
McDonald's,Burger,Ridgeland,SC,29936,32.476310999999995,-80.968985,South
McDonald's,Burger,Wadsworth,IL,60083,42.429741,-87.937314,Midwest
McDonald's,Burger,Elsa,TX,78543,26.293074,-97.992806,South
McDonald's,Burger,Peoria,IL,61603,40.714918,-89.59432,Midwest
McDonald's,Burger,Greeneville,TN,37745,36.187346000000005,-82.759943,South
McDonald's,Burger,Ocean City,NJ,8226,39.278974,-74.577996,Northeast
McDonald's,Burger,Littleton,CO,80120,39.610991,-105.020653,West
McDonald's,Burger,Bradenton,FL,34203,27.445149,-82.469639,South
McDonald's,Burger,Atlanta,TX,75551,33.116343,-94.180814,South
McDonald's,Burger,Glendale,AZ,85306,33.611215,-112.151738,West
McDonald's,Burger,Glendale,AZ,85306,33.611215,-112.151738,West
McDonald's,Burger,San Luis Obispo,CA,93405,35.26292,-120.67740900000001,West
McDonald's,Burger,Hammond,IN,46320,41.596143,-87.49969200000001,Midwest
McDonald's,Burger,Tulare,CA,93274,36.226287,-119.337347,West
McDonald's,Burger,Laredo,TX,78045,27.574721999999998,-99.472833,South
Mcdonald's,Burger,Harrison,MI,48625,44.024985,-84.802236,Midwest
McDonald's,Burger,Edinburg,TX,78539,26.267809000000003,-98.204225,South
McDonald's,Burger,Seminole,FL,33772,27.836303000000004,-82.786534,South
McDonald's,Burger,Warren,OH,44483,41.276645,-80.774575,Midwest
McDonald's,Burger,Lincoln,CA,95648,38.875361,-121.296456,West
McDonald's,Burger,Roanoke Rapids,NC,27870,36.432963,-77.636476,South
McDonald's,Burger,Killeen,TX,76543,31.079342999999998,-97.699536,South
McDonald's,Burger,Inwood,WV,25428,39.363040999999996,-78.045335,South
McDonald's,Burger,Lexington,KY,40503,37.977447,-84.530117,South
McDonald's,Burger,Brooklyn,NY,11215,40.675359,-73.98436,Northeast
McDonald's,Burger,Norfolk,VA,23518,36.917190999999995,-76.230136,South
McDonald's,Burger,Augusta,GA,30909,33.510967,-82.038573,South
McDonald's,Burger,Beverly,MA,1915,42.586525,-70.88575,Northeast
McDonald's,Burger,Fullerton,CA,92835,33.917742,-117.93002,West
McDonald's,Burger,Milwaukee,WI,53204,43.024002,-87.91159300000001,Midwest
McDonald's,Burger,Morrison,IL,61270,41.807626,-89.95629699999999,Midwest
McDonald's,Burger,Thurmont,MD,21788,39.61353,-77.418722,South
McDonald's,Burger,Forsyth,IL,62535,39.919195,-88.954619,Midwest
McDonald's,Burger,Patchogue,NY,11772,40.767920000000004,-72.986715,Northeast
McDonald's,Burger,Trenton,GA,30752,34.869040999999996,-85.514255,South
McDonald's,Burger,Eau Claire,WI,54701,44.777949,-91.431765,Midwest
McDonald's,Burger,Eau Claire,WI,54703,44.843003,-91.5954,Midwest
McDonald's,Burger,Hialeah,FL,33015,25.934281,-80.297044,South
McDonald's,Burger,Miami,FL,33126,25.778033999999998,-80.28716999999999,South
McDonald's,Burger,Miami,FL,33134,25.763346,-80.262917,South
McDonald's,Burger,Miami,FL,33130,25.766524,-80.198316,South
McDonald's,Burger,Miami,FL,33133,25.736583,-80.246289,South
McDonald's,Burger,Miami,FL,33189,25.578142,-80.336223,South
McDonald's,Burger,Hialeah,FL,33015,25.936026000000002,-80.293761,South
McDonald's,Burger,Hialeah,FL,33015,25.936026000000002,-80.293761,South
McDonald's,Burger,Hialeah,FL,33015,25.92515,-80.30931600000001,South
McDonald's,Burger,Miami,FL,33196,25.670013,-80.443664,South
McDonald's,Burger,Miami,FL,33135,25.765470999999998,-80.218694,South
McDonald's,Burger,Miami,FL,33175,25.744853,-80.391701,South
McDonald's,Burger,Miami,FL,33181,25.895804000000002,-80.162778,South
McDonald's,Burger,Miami,FL,33130,25.773594,-80.211937,South
McDonald's,Burger,Melbourne,FL,32935,28.138820000000003,-80.671886,South
McDonald's,Burger,Merritt Island,FL,32953,28.374445,-80.700506,South
McDonald's,Burger,Marianna,FL,32448,30.717834999999997,-85.185197,South
McDonald's,Burger,Marianna,FL,32448,30.717834999999997,-85.185197,South
McDonald's,Burger,Pompano Beach,FL,33063,26.235371,-80.19864799999999,South
McDonald's,Burger,Longwood,FL,32750,28.697637,-81.36048199999999,South
McDonald's,Burger,Saint Petersburg,FL,33708,27.808782,-82.793306,South
McDonald's,Burger,Orlando,FL,32810,28.618744,-81.44194499999999,South
McDonald's,Burger,Lake Worth,FL,33463,26.589154999999998,-80.14535699999999,South
McDonald's,Burger,Lakeland,FL,33801,28.054934000000003,-81.95102800000001,South
McDonald's,Burger,Orlando,FL,32819,28.469261,-81.45118000000001,South
McDonald's,Burger,Orlando,FL,32822,28.481308000000002,-81.309375,South
McDonald's,Burger,Orlando,FL,32822,28.481308000000002,-81.309375,South
McDonald's,Burger,Orlando,FL,32808,28.577448999999998,-81.453097,South
McDonald's,Burger,Orlando,FL,32822,28.537482,-81.284937,South
McDonald's,Burger,Orlando,FL,32828,28.538101,-81.150061,South
McDonald's,Burger,Orlando,FL,32839,28.504063000000002,-81.396238,South
McDonald's,Burger,Baton Rouge,LA,70815,30.455977,-91.07349,South
McDonald's,Burger,Bossier City,LA,71112,32.524388,-93.698202,South
McDonald's,Burger,Baton Rouge,LA,70810,30.3791,-91.09643,South
McDonald's,Burger,Baton Rouge,LA,70806,30.45253,-91.105262,South
McDonald's,Burger,Baton Rouge,LA,70806,30.450523999999998,-91.13577099999999,South
McDonald's,Burger,Baton Rouge,LA,70809,30.399051,-91.107853,South
McDonald's,Burger,Baton Rouge,LA,70808,30.391825,-91.161159,South
McDonald's,Burger,Baton Rouge,LA,70816,30.432447999999997,-91.057819,South
McDonald's,Burger,Alexandria,LA,71301,31.315095,-92.450572,South
McDonald's,Burger,Somerset,KY,42501,37.059501000000004,-84.622889,South
McDonald's,Burger,Russellville,KY,42276,36.851459999999996,-86.891624,South
McDonald's,Burger,Prospect,KY,40059,38.338365,-85.620432,South
McDonald's,Burger,Pikeville,KY,41501,37.526104,-82.573825,South
McDonald's,Burger,Pikeville,KY,41501,37.506966,-82.540254,South
McDonald's,Burger,Orlando,FL,32820,28.560648999999998,-81.129696,South
McDonald's,Burger,Orlando,FL,32836,28.38247,-81.504712,South
McDonald's,Burger,Orlando,FL,32810,28.605541,-81.395123,South
McDonald's,Burger,Orlando,FL,32828,28.546263,-81.202606,South
McDonald's,Burger,Orlando,FL,32832,28.413086,-81.242824,South
McDonald's,Burger,Orange City,FL,32763,28.921322999999997,-81.298365,South
McDonald's,Burger,Orange City,FL,32763,28.921322999999997,-81.298365,South
McDonald's,Burger,Oldsmar,FL,34677,28.035527000000002,-82.652251,South
McDonald's,Burger,Okeechobee,FL,34972,27.243734000000003,-80.833362,South
McDonald's,Burger,Ocala,FL,34475,29.186376,-82.180472,South
McDonald's,Burger,Fort Lauderdale,FL,33311,26.166483,-80.149148,South
McDonald's,Burger,Fort Lauderdale,FL,33311,26.166483,-80.149148,South
McDonald's,Burger,Miami,FL,33162,25.925695,-80.17152,South
McDonald's,Burger,Naples,FL,34114,26.15382,-81.686631,South
McDonald's,Burger,Miramar Beach,FL,32550,30.385828000000004,-86.384999,South
McDonald's,Burger,Naples,FL,34103,26.201135999999998,-81.80035600000001,South
McDonald's,Burger,Naples,FL,34110,26.273252000000003,-81.802207,South
McDonald's,Burger,Hollywood,FL,33023,25.984448,-80.21080699999999,South
McDonald's,Burger,Hollywood,FL,33027,25.978648,-80.372674,South
McDonald's,Burger,Mulberry,FL,33860,27.894871000000002,-81.971918,South
McDonald's,Burger,Mulberry,FL,33860,27.894871000000002,-81.971918,South
McDonald's,Burger,Mims,FL,32754,28.665763000000002,-80.86804599999999,South
McDonald's,Burger,Miami,FL,33174,25.761204,-80.35503,South
McDonald's,Burger,Miami,FL,33174,25.761204,-80.35503,South
McDonald's,Burger,Miami,FL,33144,25.769842999999998,-80.32601899999999,South
McDonald's,Burger,Miami,FL,33144,25.76276,-80.313443,South
McDonald's,Burger,East Wareham,MA,2538,41.758266,-70.65947800000001,Northeast
McDonald's,Burger,Brockton,MA,2301,42.069604,-71.047237,Northeast
McDonald's,Burger,North Billerica,MA,1862,42.574662,-71.282255,Northeast
McDonald's,Burger,Springhill,LA,71075,32.995807,-93.46265600000001,South
McDonald's,Burger,Shreveport,LA,71129,32.448115,-93.86520300000001,South
McDonald's,Burger,Shreveport,LA,71106,32.398191,-93.763772,South
McDonald's,Burger,Port Barre,LA,70577,30.546158000000002,-91.96293299999999,South
McDonald's,Burger,Saint Louis,MO,63143,38.601939,-90.326141,Midwest
McDonald's,Burger,Wentzville,MO,63385,38.810311999999996,-90.864674,Midwest
McDonald's,Burger,Waynesville,MO,65583,37.810664,-92.22355400000001,Midwest
McDonald's,Burger,Warrensburg,MO,64093,38.771079,-93.734973,Midwest
McDonald's,Burger,Springfield,MO,65807,37.160425,-93.315516,Midwest
McDonald's,Burger,Springfield,MO,65807,37.160425,-93.315516,Midwest
McDonald's,Burger,Springfield,MO,65804,37.139899,-93.277528,Midwest
McDonald's,Burger,Saint Louis,MO,63138,38.772748,-90.220648,Midwest
McDonald's,Burger,Saint Robert,MO,65584,37.824428000000005,-92.12374,Midwest
McDonald's,Burger,Saint Charles,MO,63304,38.73935,-90.63408100000001,Midwest
McDonald's,Burger,Saint Louis,MO,63125,38.496033000000004,-90.299537,Midwest
McDonald's,Burger,Saint Louis,MO,63115,38.676158,-90.25133100000001,Midwest
McDonald's,Burger,Saint Louis,MO,63101,38.636965000000004,-90.194836,Midwest
McDonald's,Burger,Saint Joseph,MO,64504,39.714001,-94.870799,Midwest
McDonald's,Burger,Saint Joseph,MO,64506,39.772286,-94.803442,Midwest
McDonald's,Burger,Far Rockaway,NY,11693,40.608686,-73.753943,Northeast
McDonald's,Burger,Hancock,NY,13783,41.955915999999995,-75.290912,Northeast
McDonald's,Burger,Bronx,NY,10452,40.835253,-73.919887,Northeast
McDonald's,Burger,Northport,NY,11768,40.89911,-73.330831,Northeast
McDonald's,Burger,Brooklyn,NY,11201,40.691361,-73.991562,Northeast
McDonald's,Burger,Plainview,NY,11803,40.773543,-73.482499,Northeast
McDonald's,Burger,Saugerties,NY,12477,42.055433,-73.956819,Northeast
McDonald's,Burger,Rochester,NY,14613,43.179574,-77.630501,Northeast
McDonald's,Burger,Brooklyn,NY,11236,40.633612,-73.916209,Northeast
McDonald's,Burger,Ozone Park,NY,11416,40.679757,-73.86184899999999,Northeast
McDonald's,Burger,Ozone Park,NY,11416,40.679757,-73.86184899999999,Northeast
McDonald's,Burger,Bronx,NY,10470,40.903036,-73.849535,Northeast
McDonald's,Burger,Jamestown,NY,14701,42.081685,-79.229558,Northeast
McDonald's,Burger,Brooklyn,NY,11203,40.656264,-73.930859,Northeast
McDonald's,Burger,Arcade,NY,14009,42.531994,-78.449733,Northeast
McDonald's,Burger,Arcade,NY,14009,42.531994,-78.449733,Northeast
McDonald's,Burger,Fairport,NY,14450,43.07055,-77.439709,Northeast
McDonald's,Burger,Le Roy,NY,14482,42.977242,-77.991506,Northeast
McDonald's,Burger,Rockville Centre,NY,11570,40.656921999999994,-73.62859399999999,Northeast
McDonald's,Burger,Saint James,NY,11780,40.86011,-73.157885,Northeast
McDonald's,Burger,Syracuse,NY,13205,42.982593,-76.142933,Northeast
McDonald's,Burger,Mount Vernon,NY,10550,40.912314,-73.83724699999999,Northeast
McDonald's,Burger,Hamburg,NY,14075,42.730503999999996,-78.825712,Northeast
McDonald's,Burger,High Point,NC,27263,35.924769,-79.98384,South
McDonald's,Burger,Charlotte,NC,28208,35.238401,-80.884618,South
McDonald's,Burger,New Bern,NC,28562,35.124448,-77.085679,South
McDonald's,Burger,Lumberton,NC,28358,34.642402000000004,-79.009362,South
McDonald's,Burger,Omaha,NE,68134,41.280969,-96.024528,Midwest
McDonald's,Burger,Manchester,NH,3103,42.944765000000004,-71.452487,Northeast
McDonald's,Burger,Long Branch,NJ,7740,40.304303999999995,-73.988534,Northeast
McDonald's,Burger,Cape May Court House,NJ,8210,39.086217,-74.820003,Northeast
McDonald's,Burger,Dickinson,ND,58601,46.894141999999995,-102.788395,West
McDonald's,Burger,Gibson City,IL,60936,40.456811,-88.375354,Midwest
McDonald's,Burger,Elk Grove Village,IL,60007,42.021732,-87.95705699999999,Midwest
McDonald's,Burger,Elk Grove Village,IL,60007,42.021732,-87.95705699999999,Midwest
McDonald's,Burger,Elgin,IL,60123,42.035548999999996,-88.31411700000001,Midwest
McDonald's,Burger,Elgin,IL,60123,42.060857,-88.315476,Midwest
McDonald's,Burger,Elgin,IL,60120,42.046284,-88.27573199999999,Midwest
McDonald's,Burger,Effingham,IL,62401,39.139264000000004,-88.566112,Midwest
McDonald's,Burger,East Alton,IL,62024,38.882098,-90.121278,Midwest
McDonald's,Burger,Des Plaines,IL,60016,42.04723,-87.948053,Midwest
McDonald's,Burger,DeKalb,IL,60115,41.931138,-88.768541,Midwest
McDonald's,Burger,DeKalb,IL,60115,41.928924,-88.74803100000001,Midwest
McDonald's,Burger,DeKalb,IL,60115,41.931138,-88.768541,Midwest
McDonald's,Burger,Decatur,IL,62522,39.845571,-88.969723,Midwest
McDonald's,Burger,Decatur,IL,62522,39.845571,-88.969723,Midwest
McDonald's,Burger,Crest Hill,IL,60403,41.554232,-88.124147,Midwest
McDonald's,Burger,Crest Hill,IL,60403,41.554232,-88.124147,Midwest
McDonald's,Burger,Midlothian,IL,60445,41.644194,-87.738039,Midwest
McDonald's,Burger,Collinsville,IL,62234,38.679156,-90.01088299999999,Midwest
McDonald's,Burger,Coal City,IL,60416,41.287475,-88.285872,Midwest
McDonald's,Burger,South Holland,IL,60473,41.600808,-87.597576,Midwest
McDonald's,Burger,Skokie,IL,60077,42.040797,-87.747887,Midwest
McDonald's,Burger,South Elgin,IL,60177,41.980387,-88.341977,Midwest
McDonald's,Burger,South Elgin,IL,60177,41.980387,-88.341977,Midwest
McDonald's,Burger,Shelbyville,IL,62565,39.406551,-88.804728,Midwest
McDonald's,Burger,Sandwich,IL,60548,41.647371,-88.595935,Midwest
McDonald's,Burger,Roscoe,IL,61073,42.428544,-89.01411800000001,Midwest
McDonald's,Burger,Rolling Meadows,IL,60008,42.056292,-88.001244,Midwest
McDonald's,Burger,Rolling Meadows,IL,60008,42.056292,-88.001244,Midwest
McDonald's,Burger,Rolling Meadows,IL,60008,42.078275,-88.01967900000001,Midwest
McDonald's,Burger,Rockford,IL,61114,42.316691999999996,-89.032236,Midwest
McDonald's,Burger,Red Bud,IL,62278,38.200195,-89.993961,Midwest
McDonald's,Burger,Granite City,IL,62040,38.750417999999996,-90.075818,Midwest
McDonald's,Burger,Pittsfield,IL,62363,39.606794,-90.812659,Midwest
McDonald's,Burger,Pittsfield,IL,62363,39.606794,-90.812659,Midwest
McDonald's,Burger,Peoria,IL,61606,40.700076,-89.61004100000001,Midwest
McDonald's,Burger,Palatine,IL,60074,42.137141,-88.019642,Midwest
McDonald's,Burger,Ottawa,IL,61350,41.378181,-88.844451,Midwest
McDonald's,Burger,Oglesby,IL,61348,41.296791999999996,-89.078417,Midwest
McDonald's,Burger,Pennsburg,PA,18073,40.393075,-75.50229300000001,Northeast
McDonald's,Burger,Pennsburg,PA,18073,40.393075,-75.50229300000001,Northeast
McDonald's,Burger,Perkasie,PA,18944,40.364075,-75.29855500000001,Northeast
McDonald's,Burger,Norristown,PA,19403,40.128214,-75.40414,Northeast
McDonald's,Burger,New Oxford,PA,17350,39.869575,-77.03161,Northeast
McDonald's,Burger,New Holland,PA,17557,40.092579,-76.116848,Northeast
McDonald's,Burger,New Hope,PA,18938,40.363318,-74.965391,Northeast
McDonald's,Burger,Nesquehoning,PA,18240,40.855364,-75.817927,Northeast
McDonald's,Burger,Murrysville,PA,15668,40.427214,-79.698899,Northeast
McDonald's,Burger,Monroeville,PA,15146,40.435713,-79.786683,Northeast
McDonald's,Burger,Milwaukee,WI,53219,42.987434,-88.008084,Midwest
McDonald's,Burger,Milwaukee,WI,53222,43.075749,-88.048034,Midwest
McDonald's,Burger,Middleton,WI,53562,43.103943,-89.487109,Midwest
McDonald's,Burger,Saint Marys,WV,26170,39.385372,-81.210365,South
McDonald's,Burger,Saint Marys,WV,26170,39.385372,-81.210365,South
McDonald's,Burger,Triadelphia,WV,26059,40.060609,-80.600557,South
McDonald's,Burger,Flagstaff,AZ,86001,35.182835,-111.661309,West
McDonald's,Burger,Knoxville,TN,37924,36.03196,-83.870144,South
McDonald's,Burger,Knoxville,TN,37924,36.03196,-83.870144,South
McDonald's,Burger,Knoxville,TN,37918,36.030795,-83.929317,South
McDonald's,Burger,Knoxville,TN,37918,36.071445000000004,-83.927541,South
McDonald's,Burger,Knoxville,TN,37912,36.008244,-83.97495699999999,South
McDonald's,Burger,Powell,TN,37849,36.049132,-83.99985600000001,South
McDonald's,Burger,Morristown,TN,37814,36.206521,-83.323338,South
McDonald's,Burger,Newport,TN,37821,35.951159000000004,-83.20104599999999,South
McDonald's,Burger,Louisville,TN,37777,35.846969,-83.99219599999999,South
McDonald's,Burger,Bulls Gap,TN,37711,36.224521,-83.045137,South
McDonald's,Burger,Gatlinburg,TN,37738,35.712677,-83.517317,South
McDonald's,Burger,Gatlinburg,TN,37738,35.712677,-83.517317,South
McDonald's,Burger,Kingsport,TN,37660,36.549199,-82.519067,South
McDonald's,Burger,Kingsport,TN,37663,36.48133,-82.496481,South
McDonald's,Burger,Johnson City,TN,37604,36.358709000000005,-82.394261,South
McDonald's,Burger,Johnson City,TN,37604,36.307691,-82.36357199999999,South
McDonald's,Burger,Chattanooga,TN,37421,35.030289,-85.184651,South
McDonald's,Burger,Chattanooga,TN,37419,35.025494,-85.364473,South
McDonald's,Burger,Houston,TX,77021,29.701765999999996,-95.359892,South
McDonald's,Burger,Pasadena,TX,77503,29.684475,-95.15554399999999,South
McDonald's,Burger,Pasadena,TX,77503,29.684475,-95.15554399999999,South
McDonald's,Burger,Bath,ME,4530,43.954214,-69.801024,Northeast
McDonald's,Burger,Belfast,ME,4915,44.424752000000005,-69.013008,Northeast
McDonald's,Burger,Augusta,ME,4330,44.314021999999994,-69.799477,Northeast
McDonald's,Burger,Bangor,ME,4401,44.817319,-68.810934,Northeast
McDonald's,Burger,Westernport,MD,21562,39.479834000000004,-79.038953,South
McDonald's,Burger,Rising Sun,MD,21911,39.698298,-76.05739,South
McDonald's,Burger,Walkersville,MD,21793,39.481716,-77.350312,South
McDonald's,Burger,Towson,MD,21204,39.409068,-76.608435,South
McDonald's,Burger,Taneytown,MD,21787,39.649858,-77.158489,South
McDonald's,Burger,Capitol Heights,MD,20743,38.901491,-76.900631,South
McDonald's,Burger,Towson,MD,21286,39.396634999999996,-76.56688,South
McDonald's,Burger,Silver Spring,MD,20904,39.075767,-77.00109599999999,South
McDonald's,Burger,Silver Spring,MD,20904,39.058479999999996,-76.955488,South
McDonald's,Burger,Silver Spring,MD,20910,38.997951,-77.038322,South
McDonald's,Burger,Severn,MD,21144,39.136855,-76.687508,South
McDonald's,Burger,Hampstead,MD,21074,39.596022,-76.845667,South
McDonald's,Burger,Reisterstown,MD,21136,39.448855,-76.816375,South
McDonald's,Burger,Pasadena,MD,21122,39.119288,-76.517163,South
McDonald's,Burger,Phoenix,MD,21131,39.516403000000004,-76.558184,South
McDonald's,Burger,Odenton,MD,21113,39.080456,-76.68740600000001,South
McDonald's,Burger,Owings Mills,MD,21117,39.405569,-76.804956,South
McDonald's,Burger,Linthicum Heights,MD,21090,39.191866,-76.681838,South
McDonald's,Burger,Middle River,MD,21220,39.327940000000005,-76.434612,South
McDonald's,Burger,Caribou,ME,4736,46.869271999999995,-68.003966,Northeast
McDonald's,Burger,Highland Park,IL,60035,42.188582000000004,-87.801764,Midwest
McDonald's,Burger,Gurnee,IL,60031,42.386044,-87.959577,Midwest
McDonald's,Burger,Makawao,HI,96768,20.834946,-156.335366,West
McDonald's,Burger,Waianae,HI,96792,21.447907,-158.188882,West
McDonald's,Burger,Kahului,HI,96732,20.887152,-156.46540900000002,West
McDonald's,Burger,Honolulu,HI,96818,21.343303,-157.92833000000002,West
McDonald's,Burger,Honolulu,HI,96818,21.344876,-157.91368500000002,West
McDonald's,Burger,Honolulu,HI,96816,21.286873999999997,-157.80655,West
McDonald's,Burger,Honolulu,HI,96818,21.365402,-157.930782,West
McDonald's,Burger,Honolulu,HI,96818,21.356825,-157.929643,West
McDonald's,Burger,Hilo,HI,96720,19.691132999999997,-155.066051,West
McDonald's,Burger,Honolulu,HI,96817,21.324619000000002,-157.875797,West
McDonald's,Burger,Honolulu,HI,96817,21.324619000000002,-157.875797,West
McDonald's,Burger,Waterloo,IA,50701,42.50421,-92.399876,Midwest
McDonald's,Burger,Waterloo,IA,50703,42.532752,-92.337562,Midwest
McDonald's,Burger,Urbandale,IA,50322,41.625370000000004,-93.736019,Midwest
McDonald's,Burger,Sioux City,IA,51105,42.496655,-96.378476,Midwest
McDonald's,Burger,Sioux City,IA,51108,42.534982,-96.369331,Midwest
McDonald's,Burger,Sioux Center,IA,51250,43.090542,-96.175729,Midwest
McDonald's,Burger,Perry,IA,50220,41.830991999999995,-94.106717,Midwest
McDonald's,Burger,Oklahoma City,OK,73117,35.476995,-97.467244,South
McDonald's,Burger,Oklahoma City,OK,73159,35.377115,-97.547839,South
McDonald's,Burger,Oklahoma City,OK,73111,35.528832,-97.476786,South
McDonald's,Burger,Oklahoma City,OK,73159,35.405196000000004,-97.54750200000001,South
McDonald's,Burger,Sacramento,CA,95842,38.686438,-121.341699,West
McDonald's,Burger,Sacramento,CA,95842,38.686438,-121.341699,West
McDonald's,Burger,Bell Gardens,CA,90201,33.979352,-118.202501,West
McDonald's,Burger,Huntington,WV,25701,38.408625,-82.428301,South
McDonald's,Burger,Buckhannon,WV,26201,38.985879,-80.22556999999999,South
McDonald's,Burger,Morgantown,WV,26501,39.658259,-80.00216400000001,South
McDonald's,Burger,Powell,WY,82435,44.752821000000004,-108.753097,West
McDonald's,Burger,Elkview,WV,25071,38.444792,-81.47107199999999,South
McDonald's,Burger,Milton,WV,25541,38.434434,-82.13363299999999,South
McDonald's,Burger,Bridgeport,WV,26330,39.281608,-80.270443,South
McDonald's,Burger,Welch,WV,24801,37.434362,-81.576185,South
McDonald's,Burger,Princeton,WV,24740,37.362615999999996,-81.05952099999999,South
McDonald's,Burger,Green River,WY,82935,41.522128,-109.46746399999999,West
McDonald's,Burger,Grafton,WI,53024,43.309740000000005,-87.89534300000001,Midwest
McDonald's,Burger,Thermopolis,WY,82443,43.638393,-108.212282,West
McDonald's,Burger,Cheyenne,WY,82009,41.171305,-104.828613,West
McDonald's,Burger,Charleston,WV,25313,38.427026,-81.78447800000001,South
McDonald's,Burger,Beckley,WV,25801,37.829076,-81.195903,South
McDonald's,Burger,Madison,WI,53704,43.128464,-89.308538,Midwest
McDonald's,Burger,Petersburg,WV,26847,38.993771,-79.11364,South
McDonald's,Burger,Edna,TX,77957,28.984005,-96.649937,South
McDonald's,Burger,Fort Lauderdale,FL,33351,26.194901,-80.252177,South
McDonald's,Burger,Tallahassee,FL,32301,30.426315000000002,-84.231655,South
McDonald's,Burger,Tallahassee,FL,32303,30.466697999999997,-84.285038,South
McDonald's,Burger,Fort Lauderdale,FL,33323,26.145904,-80.33035799999999,South
McDonald's,Burger,Fort Lauderdale,FL,33351,26.168866,-80.29502,South
McDonald's,Burger,Sun City Center,FL,33573,27.712871000000003,-82.336722,South
McDonald's,Burger,Spring Hill,FL,34609,28.494979999999998,-82.53800600000001,South
McDonald's,Burger,Spring Hill,FL,34609,28.494979999999998,-82.53800600000001,South
McDonald's,Burger,Sarasota,FL,34236,27.328711,-82.53047,South
McDonald's,Burger,Sarasota,FL,34238,27.268445,-82.48369100000001,South
McDonald's,Burger,Minneapolis,MN,55412,45.036457,-93.288331,Midwest
McDonald's,Burger,Minneapolis,MN,55414,44.980474,-93.234352,Midwest
McDonald's,Burger,Minneapolis,MN,55421,45.051978000000005,-93.247416,Midwest
McDonald's,Burger,Minneapolis,MN,55404,44.958841,-93.278373,Midwest
McDonald's,Burger,Minneapolis,MN,55406,44.948824,-93.226688,Midwest
McDonald's,Burger,Minneapolis,MN,55427,45.006726,-93.39851,Midwest
McDonald's,Burger,Minneapolis,MN,55427,44.986989,-93.380237,Midwest
McDonald's,Burger,Duluth,MN,55811,46.800368,-92.130808,Midwest
McDonald's,Burger,Circle Pines,MN,55014,45.140508000000004,-93.163537,Midwest
McDonald's,Burger,Minneapolis,MN,55448,45.196740999999996,-93.346793,Midwest
McDonald's,Burger,Cambridge,MN,55008,45.5717,-93.21392800000001,Midwest
McDonald's,Burger,Chanhassen,MN,55317,44.861177000000005,-93.52326500000001,Midwest
McDonald's,Burger,Byron,MN,55920,44.030246000000005,-92.632922,Midwest
McDonald's,Burger,Minneapolis,MN,55445,45.109326,-93.396204,Midwest
McDonald's,Burger,Blue Earth,MN,56013,43.652766,-94.093075,Midwest
McDonald's,Burger,Blue Earth,MN,56013,43.652766,-94.093075,Midwest
McDonald's,Burger,Brainerd,MN,56401,46.356945,-94.21776899999999,Midwest
McDonald's,Burger,Brainerd,MN,56401,46.356945,-94.21776899999999,Midwest
McDonald's,Burger,Becker,MN,55308,45.385615,-93.860864,Midwest
McDonald's,Burger,Minneapolis,MN,55431,44.859812,-93.308139,Midwest
McDonald's,Burger,Minneapolis,MN,55431,44.859812,-93.308139,Midwest
McDonald's,Burger,Saint Paul,MN,55124,44.731934,-93.22084100000001,Midwest
McDonald's,Burger,Austin,MN,55912,43.666573,-92.98621800000001,Midwest
McDonald's,Burger,Austin,MN,55912,43.67817,-92.993398,Midwest
McDonald's,Burger,Austin,MN,55912,43.67817,-92.993398,Midwest
McDonald's,Burger,Avon,MN,56310,45.605608000000004,-94.45008299999999,Midwest
McDonald's,Burger,Anoka,MN,55303,45.207725,-93.406063,Midwest
McDonald's,Burger,Andover,MN,55304,45.246974,-93.30373399999999,Midwest
McDonald's,Burger,Alexandria,MN,56308,45.846846,-95.388876,Midwest
McDonald's,Burger,Albert Lea,MN,56007,43.657901,-93.31855,Midwest
McDonald's,Burger,Benton,AR,72015,34.57242,-92.581822,South
McDonald's,Burger,Bentonville,AR,72712,36.356327,-94.18026,South
McDonald's,Burger,Ashdown,AR,71822,33.659793,-94.117397,South
McDonald's,Burger,Vero Beach,FL,32967,27.767319,-80.547916,South
